;!FILENAME = F:\pulse_xp\data\two.fix
!HANDLE = two.fix
!DSType = 1
!CROP_Start = 40.000
!CROP_End = 470.00
!FILETYPE = CONCENTRATION
!FILESUBTYPE = AUTODECON
!NX=1
!NY=1
!ANSWERS( 1) = 4.77560E-02
!ANSWERS( 2) = 0.36821
!ANSWERS( 3) = 3.8243
!ANSWERS( 4) = 47.407
!ANSWERS( 5) = 78.602
!ANSWERS( 6) = 5.25678E-02
!ANSWERS( 7) = 291.12
!ANSWERS( 8) = -1.19451E-02
!REAL( 1) = 7.8516
!REAL( 2) = 1.0865
!REAL( 30) = 19.649
!REAL( 31) = 23.764
!REAL( 32) = 41.923
!REAL( 33) = 33.923
!INTEGER( 1) = 1
!INTEGER( 2) = 4
!INTEGER( 3) = 2
!INTEGER( 4) = 5
!INTEGER( 5) = 0
!STRING(  1) = @$ two apparent peaks
!header_x( 1)=TIME
!header_y( 1)=CONC
!header_dy( 1)=SEM
!header_reps( 1)=REPS
3.18499994	0.371052921	40.0000000	2	3.47140908	4.77559827E-02	-1.00000004E+35
3.92000008	0.379747272	50.0000000	2	3.44350147	4.77559827E-02	-1.00000004E+35
3.18499994	0.371052921	60.0000000	2	3.41939640	4.77642007E-02	-1.00000004E+35
3.63999987	0.376247257	70.0000000	2	3.52853632	0.137691498	-1.00000004E+35
9.96500015	0.499125779	80.0000000	2	9.98001003	1.10348403	-1.00000004E+35
12.4400005	0.564306676	90.0000000	2	12.5222292	6.10511974E-02	-1.00000004E+35
11.8050003	0.546989501	100.000000	2	11.2768612	4.77561615E-02	-1.00000004E+35
9.16499996	0.479579538	110.000000	2	10.1872215	4.77559827E-02	-1.00000004E+35
9.00000000	0.475657433	120.000000	2	9.24580002	4.77559827E-02	-1.00000004E+35
9.47999954	0.487173468	130.000000	2	8.43243408	4.77559827E-02	-1.00000004E+35
7.80500031	0.448494732	140.000000	2	7.72970629	4.77559827E-02	-1.00000004E+35
7.06500006	0.432888865	150.000000	2	7.12256670	4.77559827E-02	-1.00000004E+35
5.94999981	0.411403835	160.000000	2	6.59801292	4.77559827E-02	-1.00000004E+35
6.43500042	0.420430183	170.000000	2	6.14481068	4.77559827E-02	-1.00000004E+35
5.77499962	0.408274740	180.000000	2	5.75325537	4.77559827E-02	-1.00000004E+35
5.67000008	0.406430960	190.000000	2	5.41496134	4.77559827E-02	-1.00000004E+35
5.72000027	0.407305777	200.000000	2	5.12268305	4.77559827E-02	-1.00000004E+35
4.72500038	0.391033292	210.000000	2	4.87016201	4.77559827E-02	-1.00000004E+35
4.96500015	0.394732863	220.000000	2	4.65198994	4.77559827E-02	-1.00000004E+35
4.78499985	0.391944230	230.000000	2	4.46349478	4.77559827E-02	-1.00000004E+35
4.59000015	0.389018148	240.000000	2	4.30063915	4.77559827E-02	-1.00000004E+35
3.59499979	0.375706047	250.000000	2	4.15993643	4.77559827E-02	-1.00000004E+35
3.68000007	0.376733333	260.000000	2	4.03837204	4.77559827E-02	-1.00000004E+35
3.96999979	0.380396008	270.000000	2	3.93334413	4.77562137E-02	-1.00000004E+35
3.82500005	0.378534377	280.000000	2	3.85925889	6.19130284E-02	-1.00000004E+35
7.19999981	0.435660422	290.000000	2	7.21376371	0.979540706	-1.00000004E+35
12.1300001	0.555806756	300.000000	2	11.8037891	0.113549128	-1.00000004E+35
11.1049995	0.528347671	310.000000	2	10.7257586	4.77609672E-02	-1.00000004E+35
8.95000076	0.474476695	320.000000	2	9.71108627	4.77559827E-02	-1.00000004E+35
9.54999924	0.488879442	330.000000	2	8.83443069	4.77559827E-02	-1.00000004E+35
8.17000008	0.456548065	340.000000	2	8.07702160	4.77559827E-02	-1.00000004E+35
7.34000015	0.438570976	350.000000	2	7.42263794	4.77559827E-02	-1.00000004E+35
6.64999962	0.424591720	360.000000	2	6.85726690	4.77559827E-02	-1.00000004E+35
6.38000011	0.419381082	370.000000	2	6.36880016	4.77559827E-02	-1.00000004E+35
5.69000006	0.406780183	380.000000	2	5.94677687	4.77559827E-02	-1.00000004E+35
4.42000008	0.386549473	390.000000	2	5.58215904	4.77559827E-02	-1.00000004E+35
5.89999962	0.410502732	400.000000	2	5.26713800	4.77559827E-02	-1.00000004E+35
4.94999981	0.394497305	410.000000	2	4.99496746	4.77559827E-02	-1.00000004E+35
5.01499987	0.395522147	420.000000	2	4.75981903	4.77559827E-02	-1.00000004E+35
4.96500015	0.394732863	430.000000	2	4.55665636	4.77559827E-02	-1.00000004E+35
4.23499966	0.383951843	440.000000	2	4.38112879	4.77559827E-02	-1.00000004E+35
4.88500023	0.393483192	450.000000	2	4.22947693	4.77559827E-02	-1.00000004E+35
3.63000011	0.376126468	460.000000	2	4.09845400	4.77559827E-02	-1.00000004E+35
3.75999999	0.377719462	470.000000	2	3.98525286	4.77559827E-02	-1.00000004E+35
